Date,Flag,Status,Turb,NO3,TOC,DOC,200,202.5,205,207.5,210,212.5,215,217.5,220,222.5,225,227.5,230,232.5,235,237.5,240,242.5,245,247.5,250,252.5,255,257.5,260,262.5,265,267.5,270,272.5,275,277.5,280,282.5,285,287.5,290,292.5,295,297.5,300,302.5,305,307.5,310,312.5,315,317.5,320,322.5,325,327.5,330,332.5,335,337.5,340,342.5,345,347.5,350,352.5,355,357.5,360,362.5,365,367.5,370,372.5,375,377.5,380,382.5,385,387.5,390,392.5,395,397.5,400,402.5,405,407.5,410,412.5,415,417.5,420,422.5,425,427.5,430,432.5,435,437.5,440,442.5,445,447.5,450,452.5,455,457.5,460,462.5,465,467.5,470,472.5,475,477.5,480,482.5,485,487.5,490,492.5,495,497.5,500,502.5,505,507.5,510,512.5,515,517.5,520,522.5,525,527.5,530,532.5,535,537.5,540,542.5,545,547.5,550,552.5,555,557.5,560,562.5,565,567.5,570,572.5,575,577.5,580,582.5,585,587.5,590,592.5,595,597.5,600,602.5,605,607.5,610,612.5,615,617.5,620,622.5,625,627.5,630,632.5,635,637.5,640,642.5,645,647.5,650,652.5,655,657.5,660,662.5,665,667.5,670,672.5,675,677.5,680,682.5,685,687.5,690,692.5,695,697.5,700,702.5,705,707.5,710,712.5,715,717.5,720,722.5,725,727.5,730,732.5,735,NO3Corr
2016.03.31  15:35:00,NA,Ok,86.259,0,9.553,0,18.6632,19.9268,20.5258,20.4614,20.3394,20.5701,20.8846,21.191,21.6344,22.005,22.1722,22.5264,22.6789,22.3477,22.4553,22.8572,23.1904,23.3303,23.2401,23.0509,22.674,22.4647,22.5768,22.8018,22.9096,22.731,22.6949,22.9207,23.0379,22.9679,22.8096,22.7488,22.9106,23.0377,23.0291,22.9676,22.9726,22.9758,22.9694,23.0943,23.029,22.9668,23.1006,23.2012,23.113,23.047,23.0813,23.0235,22.9675,23.0763,23.0662,23.0468,23.1087,23.1504,23.1539,23.1561,23.1668,23.1127,23.2001,23.1971,23.2095,23.2959,23.2366,23.257,23.3334,22.9722,22.662,22.4294,21.9636,21.816,21.8744,22.013,22.2403,22.5445,22.6733,22.9282,23.1411,23.1655,23.2655,23.2758,23.3166,23.2217,23.075,23.3882,23.7271,23.87,23.6123,23.4291,23.5492,23.8213,23.5534,23.1865,23.4574,23.5515,23.4744,23.6593,23.621,23.4224,23.5465,23.625,23.2257,23.2583,23.4073,23.4989,23.4623,23.279,23.2313,23.233,23.2415,23.3837,23.4067,23.2549,23.4173,23.8072,23.8617,23.2654,22.7627,23.0296,22.9883,22.8114,22.9953,23.1548,23.4739,23.3883,22.9598,23.0191,23.3373,23.4704,23.459,23.3239,23.359,23.1933,23.1572,23.1817,23.1812,23.2654,23.1295,23.1476,23.0858,22.8032,22.7598,22.9838,23.2019,23.0876,22.9017,22.8049,22.8004,23.0052,23.1804,23.277,23.1789,23.2139,23.1646,22.9007,22.6703,22.5167,22.7295,22.8443,22.8476,23.1332,23.1865,23.134,22.9893,22.9614,22.6798,22.1762,22.3096,22.3707,22.6514,23.1833,23.1148,22.6355,22.2802,22.3179,22.7306,22.5108,22.0414,22.6959,23.2946,22.7298,22.1907,22.4004,22.6121,22.8273,22.6831,22.0093,22.3212,22.5168,21.9938,22.2979,22.5873,22.445,22.7477,22.9934,22.6507,22.2319,22.6116,22.496,21.843,21.714,22.0994,22.5144,22.6907,22.5907,22.4954,22.1958,21.8545,21.9472,22.1042,22.3736,22.5893,22.0216,21.5358,21.7135,21.6096,3.237293288
2016.03.31  15:37:30,NA,Ok,88.841,0,9.898,0,19.4176,20.643,21.2943,21.2222,21.0578,21.2595,21.5182,21.8778,22.3857,22.7719,22.9323,23.2884,23.4615,23.1328,23.2317,23.622,23.9582,24.1206,24.046,23.8572,23.4937,23.2961,23.3996,23.6346,23.7481,23.531,23.4736,23.6849,23.761,23.6692,23.5064,23.4041,23.4875,23.5826,23.6376,23.6285,23.5986,23.5645,23.5455,23.6683,23.657,23.6369,23.7876,23.9221,23.8727,23.8377,23.8397,23.7144,23.6334,23.7751,23.8292,23.7642,23.8206,23.8753,23.8462,23.9174,23.9898,23.8804,23.9385,23.9492,23.9239,24.0297,23.9914,23.9394,23.9738,23.6246,23.3375,23.1587,22.725,22.5856,22.6437,22.7613,22.9927,23.326,23.4786,23.7014,23.8591,23.9145,24.0804,24.052,24.0378,23.9609,23.8297,24.1483,24.474,24.677,24.4233,24.2029,24.3405,24.5979,24.3308,23.9723,24.2565,24.3546,24.2704,24.4425,24.4079,24.2142,24.3052,24.3964,23.9997,24.0085,24.1721,24.2788,24.2481,24.0707,23.9892,23.9447,23.9814,24.154,24.137,23.9623,24.1072,24.4908,24.5729,23.9321,23.4417,23.7262,23.696,23.5596,23.7472,23.8786,24.1951,24.1686,23.7526,23.7674,24.0676,24.183,24.1761,24.0808,24.1275,23.9492,23.8647,23.8509,23.8885,24.0007,23.863,23.8949,23.7984,23.4985,23.5006,23.7143,23.9458,23.7975,23.5845,23.5281,23.5325,23.7379,23.875,23.9488,23.9254,24.0043,23.9147,23.6183,23.3362,23.1612,23.4351,23.6016,23.6097,23.8432,23.8281,23.8322,23.7106,23.7239,23.3944,22.853,22.9593,22.9733,23.3888,23.9166,23.7759,23.3423,22.9555,22.9614,23.406,23.1432,22.6064,23.316,24.0192,23.4764,22.8297,22.9972,23.1444,23.395,23.3453,22.6559,22.9589,23.1355,22.5898,23.0144,23.2823,23.0372,23.3118,23.5411,23.2396,22.8408,23.2546,23.0706,22.3535,22.311,22.7403,23.1689,23.3814,23.2696,23.1422,22.9487,22.6165,22.5611,22.5804,23.0078,23.1944,22.5953,22.2073,22.2335,21.9957,3.304375073
2016.03.31  15:40:00,NA,Ok,85.738,0,9.58,0,18.7976,20.0323,20.6527,20.5243,20.3426,20.5269,20.8267,21.1451,21.6191,22.0525,22.2791,22.6873,22.8827,22.5158,22.5516,22.9055,23.2504,23.4396,23.367,23.1931,22.7959,22.5234,22.5973,22.8592,22.9782,22.7228,22.6724,22.9161,22.9886,22.8915,22.7288,22.6279,22.7394,22.877,22.8916,22.823,22.8132,22.8152,22.8205,22.9304,22.8792,22.8318,22.964,23.0785,23.028,22.9725,22.9441,22.8604,22.825,22.9258,22.892,22.8441,22.9347,23.0046,23.0278,23.0509,23.0839,23.0157,23.0808,23.0648,23.041,23.1643,23.1275,23.0993,23.1948,22.828,22.5005,22.2832,21.8356,21.7259,21.7955,21.9143,22.1597,22.4743,22.5792,22.8175,23.0171,23.0333,23.205,23.2259,23.1785,23.0746,22.936,23.2712,23.6006,23.797,23.5684,23.368,23.5097,23.7899,23.5319,23.1492,23.4031,23.5114,23.4493,23.618,23.5988,23.4052,23.5078,23.6063,23.2018,23.211,23.3799,23.4459,23.4052,23.264,23.1958,23.1616,23.183,23.3495,23.3208,23.1349,23.3135,23.7599,23.9141,23.2954,22.7573,23.0119,22.9338,22.7337,22.9146,23.0554,23.392,23.285,22.8376,22.8951,23.1955,23.3378,23.3647,23.2274,23.2661,23.1434,23.1255,23.1623,23.1552,23.2247,23.1016,23.1233,23.0358,22.7524,22.7137,22.9236,23.1143,22.9916,22.7888,22.625,22.6384,22.8797,23.0651,23.1606,23.0837,23.1638,23.045,22.746,22.5474,22.4095,22.5803,22.6874,22.7505,23.018,23.0286,22.984,22.9114,22.9141,22.5712,22.0392,22.1235,22.1671,22.5158,23.1207,23.0962,22.5705,22.1168,22.1454,22.6328,22.3847,21.8273,22.4547,23.0927,22.5536,22.0458,22.2923,22.31,22.4975,22.556,21.8839,22.1539,22.3208,21.8064,22.2756,22.4743,22.2137,22.5917,22.7472,22.4429,22.0686,22.3594,22.2586,21.6059,21.5138,22.0487,22.4058,22.5191,22.4282,22.3438,22.0745,21.7276,21.7017,21.8426,22.317,22.4911,21.8697,21.407,21.4367,21.329,3.226457528
2016.03.31  15:42:30,1,Ok,56.102,7.701,18.811,8.489,367.1266,363.5521,354.7734,336.7065,315.2422,297.7645,279.6017,254.4292,223.5301,187.2738,148.2825,119.1588,103.2545,88.8492,74.0748,63.5818,57.0018,53.2549,50.7628,48.6907,46.949,45.4423,44.2447,43.3607,42.7612,42.0661,41.4198,41.0535,40.6816,40.2383,39.7073,39.179,38.7459,38.2605,37.692,36.9978,36.2679,35.5091,34.7726,34.2749,33.6426,32.9342,32.4285,31.9219,31.3001,30.7787,30.3214,29.7036,29.1001,28.7085,28.2375,27.7104,27.2981,26.861,26.3474,25.9545,25.6371,25.1808,24.8474,24.4722,24.1188,23.9334,23.5909,23.2692,23.0618,22.6034,22.3559,22.3165,22.2934,22.865,23.5635,23.7928,23.6534,23.3885,22.8975,22.6567,22.5182,22.3075,22.2701,21.9719,21.5224,20.9726,20.3222,20.1049,20.0266,19.8499,19.224,18.7622,18.8001,19.0354,18.7392,18.2297,18.3292,18.3336,18.21,18.2932,18.0804,17.7865,17.8586,17.9635,17.5372,17.4046,17.426,17.4062,17.3761,17.2473,17.1054,16.9257,16.8226,16.9438,16.9901,16.7918,16.7729,17.0912,17.2192,16.6556,16.1942,16.4176,16.2694,15.9878,16.0068,16.0476,16.414,16.3932,16.0071,15.9206,16.0185,16.0654,16.0969,16.1209,16.2088,16.018,15.9175,15.8168,15.7799,15.8571,15.7527,15.8281,15.7641,15.4799,15.3627,15.4017,15.4864,15.3111,15.1857,15.2048,15.2463,15.4245,15.4537,15.4296,15.3099,15.3881,15.32,15.0647,14.8828,14.7681,15.0028,15.0674,14.9246,15.081,15.1284,15.111,15.1603,15.1548,14.8502,14.4484,14.4738,14.4385,14.7429,15.1289,15.0014,14.6027,14.3068,14.4624,14.8665,14.6056,14.0117,14.6412,15.3845,14.7541,13.9858,14.0727,14.2595,14.7247,14.7347,14.0454,14.485,14.7204,14.1395,14.3616,14.529,14.3152,14.5362,14.701,14.4626,14.1213,14.5237,14.5376,13.9966,13.9699,14.3598,14.5302,14.5639,14.4627,14.376,14.136,13.709,13.6943,13.9265,14.4387,14.8312,14.2813,13.7516,14.0395,14.1021,9.056396633
2016.03.31  15:45:00,2,Ok,52.428,10.053,15.491,7.284,372.186,369.5102,361.3274,343.605,323.7272,309.8859,297.3866,277.273,247.3459,206.965,160.5594,125.0891,105.5213,87.7044,69.6421,57.1043,49.4135,45.1573,42.5117,40.4203,38.7374,37.3073,36.2863,35.658,35.2047,34.5727,34.0738,33.9152,33.6998,33.3583,32.9679,32.6291,32.3903,32.0768,31.5937,31.0099,30.4739,29.9261,29.4212,29.0128,28.3985,27.7579,27.322,26.9234,26.3457,25.8891,25.5348,24.9953,24.4861,24.1753,23.7836,23.3233,22.9218,22.5756,22.1665,21.7449,21.4748,21.1459,20.9214,20.6165,20.3057,20.2082,20.0531,19.8824,19.7601,19.3184,19.0165,18.9493,18.941,19.5593,20.3347,20.6285,20.5257,20.3006,19.8948,19.7296,19.6426,19.4442,19.4547,19.2079,18.7567,18.2066,17.5933,17.4054,17.3547,17.2497,16.6763,16.2281,16.2986,16.5828,16.2803,15.8011,15.9035,15.9275,15.8703,15.995,15.833,15.5668,15.6712,15.8138,15.3845,15.2468,15.2923,15.3058,15.3604,15.2562,15.0951,14.9492,14.8636,15.0344,15.0635,14.8816,14.9291,15.2542,15.4588,14.9162,14.4596,14.7296,14.5476,14.2196,14.2802,14.3411,14.7216,14.7771,14.3507,14.2551,14.4138,14.4747,14.5686,14.5837,14.7052,14.5601,14.4742,14.4254,14.3567,14.4184,14.3355,14.4528,14.4358,14.1485,13.9911,14.047,14.1624,14.0301,13.9449,13.9208,13.9686,14.2165,14.2649,14.2049,14.1045,14.2197,14.1574,13.8718,13.6909,13.6198,13.8924,13.9914,13.9079,14.0476,14.0478,14.0753,14.0649,14.1131,13.8853,13.4733,13.4905,13.3793,13.7221,14.189,13.976,13.6359,13.4125,13.5074,13.9888,13.7187,13.1949,13.8591,14.4542,13.7512,13.0849,13.3196,13.5241,13.8509,13.8936,13.3081,13.6998,13.8137,13.3479,13.7275,13.799,13.5338,13.7989,14.0403,13.8096,13.459,13.8184,13.7179,13.2301,13.2738,13.7211,13.9986,14.0152,13.9352,13.7832,13.4235,13.1194,13.117,13.4752,14.0158,14.1989,13.759,13.369,13.4739,13.3993,11.38427106
2016.03.31  15:47:30,3,Ok,50.736,9.405,15.681,7.25,371.064,368.2166,360.3238,342.3407,321.8468,306.9001,292.6136,270.6449,239.9898,200.2078,155.3641,121.36,102.6753,85.8254,68.6461,56.6698,49.356,45.3161,42.8112,40.8086,39.1755,37.8094,36.7786,36.1072,35.6518,35.0246,34.5182,34.2483,33.9167,33.534,33.0679,32.5949,32.278,31.926,31.4755,30.9328,30.3488,29.7065,29.1244,28.7577,28.261,27.6997,27.3006,26.9015,26.3532,25.8827,25.496,24.9767,24.4482,24.1102,23.6976,23.2435,22.8234,22.4695,22.1207,21.7477,21.4867,21.1132,20.8118,20.4942,20.2422,20.0967,19.8209,19.5338,19.3448,18.9375,18.7378,18.7758,18.8411,19.4594,20.1388,20.3803,20.3088,20.1073,19.7091,19.5139,19.3864,19.1498,19.136,18.9274,18.5305,17.9998,17.39,17.2167,17.1887,17.0365,16.4307,16.0082,16.079,16.3411,16.0619,15.6289,15.7682,15.7539,15.6804,15.8053,15.6075,15.3184,15.4253,15.5595,15.1498,15.05,15.1185,15.1249,15.1063,14.9728,14.828,14.6827,14.5801,14.7509,14.8164,14.6289,14.6622,14.9822,15.1314,14.582,14.165,14.4201,14.2819,14.0068,14.0329,14.0834,14.4761,14.4773,14.0637,13.9712,14.1251,14.201,14.2491,14.279,14.4302,14.2952,14.1797,14.0891,14.0334,14.0989,14.0445,14.1428,14.1023,13.8509,13.6978,13.7376,13.8356,13.7336,13.6345,13.575,13.6374,13.868,13.9254,13.8576,13.7179,13.8516,13.8033,13.5279,13.3479,13.2449,13.4964,13.5209,13.4142,13.6379,13.6304,13.6698,13.703,13.7429,13.4908,13.0217,13.0356,12.9798,13.2818,13.7841,13.5791,13.0915,12.9388,13.0969,13.5172,13.186,12.651,13.3856,13.9643,13.283,12.5909,12.6806,12.8906,13.3473,13.3776,12.7202,13.1024,13.3731,12.8231,13.16,13.344,12.9507,13.1677,13.3649,13.1343,12.8341,13.1951,13.16,12.7101,12.6711,12.9475,13.3672,13.4333,13.2822,13.2253,12.8833,12.4915,12.485,12.8111,13.3472,13.5388,13.0983,12.764,12.9575,12.9461,10.72014264
2016.03.31  15:50:00,4,Ok,55.216,5.105,27.626,15.912,354.2328,352.265,344.6638,327.116,304.6554,284.3546,263.7149,238.7192,211.4372,182.5236,152.7488,130.6426,118.5739,107.29,95.3027,86.2983,80.2044,76.3789,73.5048,71.0064,68.8244,66.8142,65.088,63.7691,62.9368,62.0027,61.0172,60.2774,59.5412,58.775,57.9017,56.8902,55.9334,55.0342,54.0597,52.8919,51.5362,50.0504,48.7384,47.828,46.8668,45.8451,44.9794,44.0943,43.0876,42.2042,41.3559,40.3317,39.3265,38.485,37.6386,36.7905,35.9601,35.1847,34.4311,33.6901,32.9879,32.138,31.3944,30.7552,30.1528,29.5516,28.8017,28.081,27.5445,26.913,26.5862,26.4935,26.3515,26.721,27.1241,27.1058,26.8105,26.4323,25.8462,25.4077,25.0548,24.663,24.5148,24.1955,23.6958,23.0262,22.2591,21.9191,21.7461,21.545,20.8374,20.2252,20.1394,20.2393,19.8652,19.3867,19.4513,19.3425,19.1808,19.2184,18.924,18.5387,18.5609,18.6067,18.1263,18.011,18.0288,17.9202,17.8211,17.6473,17.4871,17.2975,17.1358,17.2569,17.2851,17.0682,17.0458,17.2551,17.2897,16.6625,16.2295,16.5147,16.3762,16.0717,16.078,16.1457,16.4809,16.4529,15.9885,15.8799,16.0585,16.1,16.115,16.1297,16.2113,15.9543,15.7618,15.631,15.5711,15.6581,15.6107,15.6577,15.5755,15.3365,15.2037,15.2572,15.3956,15.2418,15.1013,15.063,15.0754,15.2585,15.2926,15.2665,15.1168,15.1726,15.0891,14.8226,14.6916,14.6048,14.859,14.8986,14.7494,14.9025,14.8794,14.8929,14.9553,14.9752,14.6876,14.2476,14.2614,14.2426,14.5297,14.9879,14.7546,14.2675,14.0783,14.2423,14.6773,14.3114,13.7512,14.4819,15.084,14.3027,13.6324,13.8908,14.144,14.496,14.512,13.7921,14.1209,14.3553,13.8009,14.0203,14.1883,13.9236,14.1338,14.4918,14.1996,13.7715,14.2222,14.2261,13.676,13.6947,14.1074,14.3427,14.3677,14.2645,14.1261,13.8351,13.4281,13.5246,13.8433,14.4003,14.7131,14.1859,13.6948,13.849,13.889,6.5603443
2016.03.31  15:52:30,5,Ok,54.586,6.385,26.932,15.725,370.5675,367.9159,359.7525,342.566,321.321,303.3179,284.7321,259.7237,230.9344,198.4457,163.7698,137.9141,123.6907,110.4648,96.6177,86.348,79.4804,75.2254,72.0958,69.4429,67.1745,65.1026,63.3814,62.1136,61.2918,60.3676,59.4598,58.8355,58.2106,57.5412,56.7637,55.9114,55.142,54.2993,53.2522,52.0791,50.8233,49.4859,48.276,47.3342,46.2757,45.1745,44.2562,43.3211,42.3013,41.4239,40.6288,39.6481,38.6451,37.8382,36.9832,36.1051,35.238,34.4403,33.7065,32.913,32.1928,31.3974,30.732,30.093,29.4538,28.9403,28.3052,27.7346,27.2643,26.5926,26.1605,25.9356,25.7503,26.1376,26.6281,26.6437,26.3216,25.9105,25.3477,24.9628,24.6133,24.2425,24.1372,23.7728,23.1989,22.5028,21.7363,21.4442,21.2784,21.0598,20.3474,19.7455,19.6625,19.749,19.3973,18.8967,18.9199,18.8298,18.7063,18.7501,18.4626,18.0843,18.1216,18.1641,17.6944,17.5706,17.5774,17.4839,17.4002,17.2529,17.0882,16.8837,16.727,16.862,16.8637,16.6642,16.6735,16.8625,16.9412,16.3366,15.9049,16.1851,16.0042,15.6845,15.706,15.7634,16.1389,16.1395,15.6635,15.5762,15.7634,15.7876,15.7784,15.7423,15.8727,15.707,15.5135,15.3861,15.2934,15.3628,15.2747,15.3807,15.3508,15.0546,14.9112,14.9688,15.109,14.9831,14.89,14.8149,14.8099,15.0242,15.0885,15.0788,14.9183,14.9761,14.8894,14.645,14.4934,14.3973,14.6264,14.6859,14.5899,14.7361,14.6962,14.6736,14.7271,14.7286,14.4814,14.0983,14.107,14.0475,14.3532,14.8471,14.597,14.0532,13.8948,14.129,14.5372,14.2507,13.6429,14.2475,14.8965,14.2876,13.6614,13.8379,13.9449,14.3516,14.3962,13.6639,14.106,14.2296,13.583,14.0418,14.2421,13.9038,14.1927,14.4213,14.1383,13.7419,14.2453,14.2508,13.5669,13.5627,14.0596,14.3401,14.3079,14.2192,14.1247,13.7748,13.4371,13.4916,13.8605,14.3748,14.5715,14.1093,13.7282,13.8099,13.74,7.901435738
2016.03.31  15:55:00,6,Ok,52.387,9.693,15.254,7.028,371.9918,368.7073,359.8597,342.4632,322.4286,307.9527,294.4736,273.0104,242.3994,202.2401,156.7096,122.0634,102.9701,85.7441,68.1851,55.9309,48.4552,44.3622,41.8185,39.7954,38.1959,36.821,35.777,35.0747,34.5883,33.9796,33.4611,33.2042,32.8964,32.5247,32.1107,31.6779,31.378,31.0615,30.637,30.0887,29.5241,28.9257,28.3698,28.0085,27.5265,27.0039,26.6379,26.2651,25.7531,25.3155,24.9847,24.4826,23.9345,23.6214,23.2766,22.8862,22.5115,22.1773,21.8653,21.5611,21.3375,20.9414,20.6574,20.3471,20.0848,19.9495,19.6563,19.4182,19.2336,18.85,18.7023,18.743,18.8559,19.5441,20.2222,20.5048,20.4206,20.193,19.8345,19.6295,19.4732,19.2532,19.2785,19.1245,18.749,18.1983,17.5736,17.4143,17.3973,17.2806,16.6873,16.2428,16.2873,16.4956,16.2281,15.8359,15.9624,15.9427,15.9124,16.0518,15.8287,15.5311,15.6632,15.7753,15.3608,15.3016,15.3517,15.3024,15.3158,15.2516,15.1363,14.9857,14.8619,15.0658,15.1188,14.9292,14.9991,15.2557,15.3596,14.7867,14.4209,14.7138,14.5338,14.252,14.3294,14.437,14.83,14.8312,14.356,14.297,14.5171,14.5627,14.5864,14.6318,14.7861,14.5936,14.4669,14.367,14.2759,14.379,14.3215,14.425,14.4183,14.1395,14.002,14.0748,14.2154,14.1046,13.9666,13.8977,13.9707,14.2189,14.2659,14.2183,14.0963,14.1823,14.1378,13.8994,13.7429,13.6555,13.9216,14.0207,13.9471,14.0932,14.0243,14.0039,14.0855,14.1486,13.8865,13.4445,13.4592,13.3846,13.7972,14.3795,14.0704,13.4763,13.2916,13.5589,13.991,13.6779,13.113,13.7404,14.3669,13.8223,13.2287,13.3774,13.4245,13.8342,13.8598,13.1823,13.6471,13.6791,13.1379,13.564,13.83,13.5152,13.6601,13.8976,13.6248,13.3294,13.8383,13.7127,13.0777,13.1318,13.5311,13.8623,13.8915,13.6879,13.601,13.2723,12.8939,12.9156,13.2801,13.767,14.0852,13.6885,13.2072,13.3496,13.3403,11.06909392
