Date,Flag,Status,Turb,NO3,TOC,DOC,200,202.5,205,207.5,210,212.5,215,217.5,220,222.5,225,227.5,230,232.5,235,237.5,240,242.5,245,247.5,250,252.5,255,257.5,260,262.5,265,267.5,270,272.5,275,277.5,280,282.5,285,287.5,290,292.5,295,297.5,300,302.5,305,307.5,310,312.5,315,317.5,320,322.5,325,327.5,330,332.5,335,337.5,340,342.5,345,347.5,350,352.5,355,357.5,360,362.5,365,367.5,370,372.5,375,377.5,380,382.5,385,387.5,390,392.5,395,397.5,400,402.5,405,407.5,410,412.5,415,417.5,420,422.5,425,427.5,430,432.5,435,437.5,440,442.5,445,447.5,450,452.5,455,457.5,460,462.5,465,467.5,470,472.5,475,477.5,480,482.5,485,487.5,490,492.5,495,497.5,500,502.5,505,507.5,510,512.5,515,517.5,520,522.5,525,527.5,530,532.5,535,537.5,540,542.5,545,547.5,550,552.5,555,557.5,560,562.5,565,567.5,570,572.5,575,577.5,580,582.5,585,587.5,590,592.5,595,597.5,600,602.5,605,607.5,610,612.5,615,617.5,620,622.5,625,627.5,630,632.5,635,637.5,640,642.5,645,647.5,650,652.5,655,657.5,660,662.5,665,667.5,670,672.5,675,677.5,680,682.5,685,687.5,690,692.5,695,697.5,700,702.5,705,707.5,710,712.5,715,717.5,720,722.5,725,727.5,730,732.5,735,NO3Corr
2016.04.12  10:55:00,NA,Ok,34.892,0,5.477,0,8.0142,9.3321,10.2537,10.6097,10.8666,11.2021,11.5422,11.874,12.2516,12.5347,12.5369,12.7509,13.0404,12.9368,12.9974,13.1596,13.2918,13.4461,13.4267,13.3939,13.2119,13.0217,12.9161,12.8543,12.9462,12.9413,12.8607,12.8494,12.8369,12.8426,12.7697,12.6377,12.5501,12.5029,12.487,12.4512,12.4163,12.3299,12.2394,12.427,12.4723,12.2902,12.317,12.3916,12.3954,12.3355,12.3258,12.1831,11.9456,11.9714,11.9202,11.8728,11.8571,11.8108,11.7452,11.7325,11.7599,11.6184,11.5868,11.6329,11.6212,11.6187,11.6333,11.6257,11.7189,11.3728,11.1259,10.9076,10.2534,10.0151,10.089,10.2925,10.4371,10.7078,10.8332,10.9251,11.1349,11.0562,11.1537,11.0545,10.9966,11.1527,11.154,11.1957,11.1802,11.2751,11.2891,11.1876,11.1542,11.2899,11.1067,11.0059,11.088,10.8803,10.9511,11.1772,11.0123,10.8978,11.0988,11.033,10.5578,10.7297,10.9096,10.6496,10.6218,10.735,10.6651,10.4596,10.4574,10.5969,10.5725,10.4457,10.414,10.6371,10.6696,10.1581,9.9299,10.1254,10.0334,10.0134,10.2165,10.1589,10.2351,10.3348,9.9989,9.9447,10.2358,10.3986,10.2585,10.1455,10.3364,10.074,9.9621,10.0124,9.9411,10.0656,9.9613,9.9688,9.933,9.58,9.5495,9.8348,10.1672,9.8187,9.5313,9.5714,9.4389,9.583,9.7984,9.8626,9.6171,9.9389,9.9637,9.5553,9.2972,8.7531,9.1742,9.6609,9.5005,9.8033,9.8587,9.5369,9.4865,9.3714,9.072,8.9273,8.9805,8.925,9.3066,9.5914,9.4043,9.1422,8.8722,8.8738,9.1373,8.8787,8.514,9.101,9.5679,9.0947,8.6514,8.9086,8.9826,9.3339,9.2741,8.4948,8.7991,8.8681,8.3941,8.7937,8.9029,8.7181,9.2464,9.4665,8.9204,8.4665,8.8252,8.687,8.1584,8.1163,8.5599,8.85,8.7535,8.6679,8.6429,8.4283,8.3692,8.643,8.456,8.5552,8.8892,8.4031,7.7937,7.6464,7.7283,0.816990237
2016.04.12  10:57:30,NA,Ok,35.23,0,5.471,0,8.1606,9.3959,10.3139,10.6903,10.9592,11.323,11.6759,11.9892,12.3225,12.5474,12.5267,12.7322,13.0307,12.9224,12.9805,13.1282,13.2689,13.4278,13.3857,13.3601,13.1831,13.0074,12.9065,12.8408,12.9399,12.9454,12.8801,12.8595,12.8532,12.856,12.7719,12.6709,12.6162,12.5788,12.5326,12.486,12.5052,12.4202,12.3129,12.4777,12.5208,12.3527,12.3752,12.4477,12.4408,12.3739,12.3432,12.2331,12.0023,12.0384,12.0094,11.9359,11.9394,11.8756,11.7897,11.7907,11.7629,11.6258,11.6331,11.7026,11.657,11.6381,11.674,11.6675,11.7789,11.4606,11.1951,10.9517,10.295,10.0619,10.1497,10.3371,10.472,10.7119,10.856,11.0013,11.1811,11.1054,11.204,11.0794,11.0053,11.1863,11.152,11.1829,11.1799,11.2542,11.2759,11.1793,11.1373,11.257,11.079,10.9964,11.0965,10.8712,10.9292,11.1724,10.9934,10.8657,11.0821,11.0233,10.5381,10.7183,10.8917,10.6305,10.6079,10.7142,10.6569,10.4817,10.482,10.5884,10.592,10.4677,10.3825,10.604,10.6446,10.1875,9.9592,10.1357,10.0285,9.9687,10.1671,10.175,10.2986,10.3814,9.9889,9.9421,10.224,10.3963,10.2906,10.0818,10.2945,10.1339,9.9881,9.9772,9.9037,10.0121,9.9613,10.0002,9.937,9.5881,9.5458,9.8431,10.1961,9.8282,9.562,9.6343,9.5209,9.6693,9.8972,9.9311,9.6693,9.9568,9.9565,9.6054,9.3543,8.7552,9.1741,9.7186,9.5771,9.8846,9.9567,9.5407,9.5416,9.5095,9.1592,8.9945,9.0157,8.8435,9.2582,9.6687,9.5202,9.2623,8.956,8.9321,9.3071,9.0359,8.7066,9.3135,9.6954,9.2045,8.7431,9.0134,9.0992,9.2917,9.3337,8.6526,8.8524,8.9219,8.4651,8.9638,9.0996,8.832,9.3669,9.6261,9.0286,8.5549,9.0446,9.0185,8.3856,8.2502,8.6743,8.98,9.0524,9.0133,8.761,8.4964,8.5554,8.8037,8.4725,8.5483,8.9982,8.6102,8.0202,8.0166,8.1319,0.819645302
2016.04.12  11:00:00,NA,Ok,34.696,0,5.398,0,7.8303,9.156,10.0687,10.4288,10.6767,11.0411,11.3419,11.6588,12.0668,12.3395,12.3364,12.556,12.8443,12.7488,12.8089,12.9378,13.0929,13.2751,13.2505,13.2207,13.0313,12.8372,12.7038,12.6469,12.766,12.7528,12.6653,12.6481,12.6514,12.651,12.5625,12.4326,12.3673,12.3641,12.3095,12.2352,12.2257,12.1291,12.0431,12.2278,12.2815,12.1301,12.1513,12.2167,12.2316,12.1892,12.1628,12.0426,11.8251,11.8454,11.8022,11.736,11.7071,11.6588,11.6188,11.5712,11.5486,11.4848,11.5297,11.5486,11.4513,11.4305,11.471,11.4603,11.5729,11.2763,11.0157,10.7693,10.1485,9.9248,9.9695,10.1722,10.3169,10.5244,10.6864,10.8219,10.964,10.9428,11.064,10.9243,10.8461,11.0144,11.0154,11.0459,11.0175,11.1456,11.1818,11.0351,10.9946,11.0949,10.9612,10.9108,10.9981,10.7941,10.8329,11.0391,10.8663,10.7382,10.945,10.9318,10.4552,10.606,10.7833,10.4918,10.5002,10.6304,10.5451,10.3829,10.4292,10.5357,10.5012,10.299,10.1963,10.4199,10.4636,10.0576,9.8571,10.0423,9.9252,9.8863,10.1138,10.0822,10.2461,10.2852,9.8591,9.8402,10.1286,10.3093,10.1977,9.9432,10.1468,9.9901,9.8693,9.922,9.8252,9.8973,9.8464,9.8899,9.8423,9.496,9.4536,9.7377,10.0623,9.7449,9.502,9.5312,9.4203,9.5587,9.7682,9.8476,9.5866,9.8536,9.8521,9.4932,9.2704,8.6937,9.0361,9.5345,9.4382,9.7191,9.7972,9.4849,9.4278,9.3584,9.0864,8.9034,8.8699,8.7131,9.1471,9.5659,9.36,9.1013,8.8412,8.7699,9.1235,8.8648,8.5373,9.1593,9.543,8.9565,8.5672,8.9161,8.8387,9.104,9.2028,8.4439,8.6623,8.7128,8.2953,8.8377,8.8776,8.6943,9.2787,9.3716,8.7334,8.2831,8.8183,8.8023,8.1959,8.0798,8.4021,8.6723,8.7436,8.6646,8.5514,8.3473,8.3698,8.5666,8.3175,8.3386,8.7516,8.3329,7.6659,7.7294,7.826,0.821721863
2016.04.12  11:02:30,1,Ok,13.388,3.75,16.575,10.137,284.8945,278.2177,267.6062,249.9362,227.6042,206.2791,185.3058,163.2996,142.1516,121.5206,100.9858,85.7307,77.3509,69.6389,61.1646,54.4396,49.6956,46.7298,44.5946,42.8444,41.506,40.3146,39.1035,38.0061,37.422,37.0486,36.5092,35.8501,35.2935,34.8468,34.3215,33.7324,33.0223,32.2501,31.4538,30.592,29.7115,28.6979,27.6955,27.1189,26.4885,25.6271,24.9749,24.3312,23.7006,23.102,22.579,21.9489,21.1585,20.5722,19.9336,19.3764,18.8696,18.3071,17.768,17.2451,16.7468,16.1815,15.8168,15.5264,15.068,14.6358,14.2917,13.957,13.722,13.2454,13.0914,13.0601,12.8134,13.2657,13.8417,14.0688,13.8432,13.4584,13.0611,12.7567,12.5053,12.1266,12.0579,11.7735,11.3203,11.0248,10.5171,9.9802,9.5073,9.2581,8.9493,8.5557,8.3602,8.3909,8.2287,8.1122,8.0704,7.7363,7.705,7.8484,7.5298,7.2762,7.4095,7.355,6.888,6.9752,7.0236,6.6368,6.5901,6.7384,6.6049,6.3171,6.2854,6.335,6.3337,6.1734,5.9996,6.0113,5.8651,5.4919,5.393,5.5957,5.495,5.3923,5.4567,5.3488,5.5322,5.6489,5.2039,5.0197,5.1914,5.3181,5.2048,5.0563,5.2655,5.0448,4.844,4.7805,4.6488,4.7544,4.7261,4.83,4.773,4.4036,4.3589,4.5267,4.7445,4.4154,4.2109,4.3033,4.2136,4.3229,4.4922,4.4182,4.0428,4.2278,4.2764,4.1209,3.9689,3.4054,3.761,4.1191,3.9113,4.1477,4.1511,3.8411,3.7933,3.8266,3.5769,3.3843,3.4292,3.2377,3.5307,3.8537,3.6159,3.3737,3.1862,3.1553,3.5318,3.3771,2.9747,3.4824,3.8895,3.2498,2.742,2.9897,3.1014,3.4759,3.4811,2.7396,2.9661,3.1149,2.7767,3.2666,3.2771,2.8197,3.3049,3.6253,2.8861,2.4748,3.1428,3.1787,2.6378,2.5296,2.8554,3.1423,3.2032,2.9635,2.6854,2.4323,2.5676,2.986,2.6929,2.8109,3.227,2.8501,2.3625,2.4132,2.6573,3.04312777
2016.04.12  11:05:00,2,Ok,8.473,9.826,11.351,6.474,368.8857,365.8224,357.4421,338.4606,316.9461,301.9259,287.8194,265.7228,234.6762,194.0951,148.2306,113.2476,94.0833,77.0288,59.3486,46.7588,38.9385,34.6113,32.0097,30.0473,28.7008,27.6266,26.6194,25.7825,25.3396,25.0653,24.6841,24.2206,23.8532,23.5755,23.2273,22.8171,22.3547,21.8831,21.4124,20.9265,20.4209,19.7481,19.0983,18.839,18.4883,17.8849,17.4632,17.0661,16.6277,16.2097,15.8202,15.3139,14.6855,14.2935,13.8597,13.4786,13.106,12.6355,12.23,11.9588,11.6915,11.2483,10.9693,10.7737,10.4606,10.2079,9.983,9.7502,9.5991,9.2546,9.1987,9.2258,9.094,9.6777,10.4137,10.724,10.5926,10.3263,9.9452,9.6912,9.5576,9.2706,9.2905,9.017,8.5764,8.362,7.9219,7.4242,6.9745,6.7484,6.4781,6.1555,6.0241,6.086,5.9363,5.832,5.8228,5.5409,5.5531,5.7326,5.4478,5.2234,5.4026,5.3425,4.8378,4.9646,5.1083,4.7389,4.6733,4.821,4.6843,4.4411,4.4343,4.4807,4.4734,4.3486,4.2165,4.2557,4.16,3.7998,3.6824,3.9157,3.817,3.6877,3.7633,3.647,3.8681,4.0489,3.6007,3.4366,3.6058,3.664,3.6055,3.5264,3.76,3.5414,3.3105,3.2728,3.1811,3.2892,3.2559,3.3595,3.3191,2.991,2.9684,3.103,3.2502,2.971,2.7691,2.8403,2.849,2.9107,3.0258,3.0498,2.707,2.8544,2.8992,2.7292,2.5835,2.0473,2.3729,2.73,2.567,2.7983,2.8026,2.536,2.4782,2.5285,2.2824,2.0881,2.1342,1.9326,2.2516,2.5968,2.2804,2.0033,1.9222,1.935,2.2554,1.9595,1.605,2.3018,2.706,1.9965,1.478,1.7287,1.7582,2.1933,2.2858,1.4468,1.7005,1.9151,1.5676,2.0925,2.125,1.6226,1.9821,2.3881,1.7426,1.1523,1.7709,1.9504,1.5054,1.3687,1.5371,1.7668,1.8678,1.763,1.5332,1.2272,1.2986,1.6861,1.4449,1.5621,2.0696,1.7872,1.1399,1.2088,1.5509,9.604699589
2016.04.12  11:07:30,3,Ok,6.069,8.153,9.991,6.137,357.7457,354.2157,344.7488,325.8128,302.9561,284.4866,265.4351,239.1024,206.5639,168.622,127.8974,97.2778,80.7633,66.3572,51.448,40.7844,34.141,30.4727,28.2066,26.4829,25.2883,24.3418,23.4687,22.6895,22.2476,21.9989,21.6908,21.2892,20.9331,20.6633,20.3447,19.9936,19.5929,19.1877,18.7064,18.1707,17.7297,17.1659,16.5425,16.2762,15.9574,15.402,15.0024,14.6342,14.2286,13.8229,13.5159,13.0886,12.4834,12.1221,11.695,11.3849,11.1659,10.7346,10.2934,10.0236,9.7749,9.4104,9.1599,9.0096,8.7641,8.504,8.3078,8.1117,7.9856,7.6422,7.5597,7.6417,7.583,8.1555,8.9,9.1888,9.0317,8.8472,8.5442,8.2654,8.1042,7.8978,7.9401,7.6562,7.2472,7.003,6.5553,6.0903,5.6399,5.445,5.2107,4.8713,4.7606,4.8238,4.668,4.5569,4.5824,4.3512,4.3727,4.531,4.2161,4.0404,4.2458,4.1674,3.6826,3.8359,3.9716,3.5962,3.5721,3.7405,3.6146,3.3799,3.3515,3.432,3.4566,3.3261,3.1789,3.2476,3.1565,2.7803,2.7087,2.954,2.8263,2.7147,2.853,2.7866,2.9674,3.1421,2.6509,2.4929,2.7197,2.813,2.7829,2.6588,2.8245,2.6494,2.4882,2.4294,2.3213,2.4065,2.3891,2.5227,2.4885,2.1375,2.1248,2.3036,2.4493,2.1655,1.9886,2.0472,2.0475,2.1558,2.3277,2.3582,1.9301,2.0557,2.1557,2.009,1.8929,1.3457,1.6374,2.0124,1.9247,2.1599,2.1036,1.7776,1.7871,1.9192,1.6687,1.403,1.4029,1.2606,1.6105,1.9916,1.7394,1.4512,1.2928,1.3018,1.6968,1.4182,0.9795,1.6147,2.0648,1.4597,1.028,1.2617,1.2564,1.614,1.6843,0.9485,1.2714,1.3507,0.9588,1.5499,1.6033,1.1107,1.5004,1.8526,1.2161,0.7639,1.2902,1.4397,1.068,0.9231,1.1786,1.4036,1.4186,1.1768,0.853,0.6626,0.8594,1.2696,1.0105,1.0947,1.5474,1.2754,0.8333,0.7968,0.9201,7.807894082
2016.04.12  11:10:00,4,Ok,5.727,4.654,19.857,14.328,330.5166,327.0489,317.7905,299.3775,276.1529,254.063,231.4432,205.9063,179.6892,152.9826,126.0111,105.9589,95.0362,85.1462,74.4602,66.1529,60.3446,56.652,53.9388,51.6573,49.8817,48.2862,46.7664,45.4799,44.7102,44.1625,43.4879,42.7324,42.0486,41.4579,40.7761,40.0128,39.1897,38.2808,37.2835,36.2036,35.098,33.8437,32.6161,31.7874,30.9432,29.912,29.0332,28.1977,27.3311,26.5123,25.8316,24.9723,23.9314,23.1714,22.3344,21.5638,20.8097,20.0308,19.3005,18.5583,17.9131,17.1709,16.6043,16.1684,15.5287,14.9378,14.4337,13.9301,13.5479,13.0112,12.7132,12.5442,12.2483,12.5801,13.1214,13.2163,12.8523,12.4645,12.0166,11.6003,11.2862,10.9033,10.7896,10.4116,9.9146,9.5286,8.9429,8.3622,7.8273,7.5654,7.2249,6.7698,6.563,6.5198,6.2853,6.1053,6.0725,5.759,5.6883,5.8203,5.4608,5.2107,5.3268,5.1922,4.6791,4.7893,4.8863,4.4716,4.3846,4.4982,4.355,4.1201,4.065,4.0883,4.0432,3.8873,3.7872,3.8215,3.6482,3.2341,3.1366,3.3455,3.2108,3.0734,3.135,3.0351,3.3118,3.441,2.9246,2.7835,2.9624,3.0509,3.0065,2.8685,3.0458,2.834,2.6222,2.568,2.4366,2.536,2.4871,2.5893,2.587,2.2357,2.2024,2.3601,2.4765,2.2266,2.0506,2.08,2.0687,2.1338,2.3263,2.3638,1.958,2.0837,2.0713,1.896,1.8554,1.3329,1.6197,2.0235,1.8923,2.0834,2.0857,1.7896,1.6774,1.764,1.5849,1.3521,1.3292,1.1419,1.5091,1.8762,1.6612,1.4339,1.2097,1.1779,1.5498,1.3529,0.9884,1.4925,1.8643,1.301,0.8839,1.1109,1.1938,1.5452,1.524,0.7404,1.0795,1.3092,0.9081,1.415,1.3903,0.9411,1.3482,1.6764,1.1291,0.6159,1.0784,1.3243,1.0251,0.8488,0.9972,1.261,1.3392,1.0388,0.8143,0.6153,0.7037,1.1776,0.9359,1.0274,1.5136,1.1661,0.6929,0.8412,0.9861,4.365181043
2016.04.12  11:12:30,5,Ok,23.843,5.253,21.872,14.249,346.405,343.7642,335.2637,317.2357,294.2131,272.9266,250.8718,224.9304,197.1759,167.9616,137.9916,115.6672,103.5316,92.5826,80.8926,71.923,65.6794,61.791,58.9375,56.5915,54.7638,53.0992,51.533,50.1802,49.4263,48.9384,48.2297,47.4536,46.784,46.2404,45.6368,44.8558,44.0119,43.1585,42.2311,41.169,40.0269,38.7348,37.5207,36.7308,35.9497,34.9363,34.0158,33.1608,32.3135,31.5415,30.8547,29.9947,28.9534,28.1419,27.3278,26.582,25.8323,24.993,24.2274,23.5665,22.8747,22.0854,21.4896,21.015,20.4247,19.8423,19.3185,18.7922,18.4066,17.9461,17.6861,17.5021,17.1887,17.5234,18.0453,18.1372,17.8048,17.4217,16.9648,16.5224,16.1964,15.8451,15.7278,15.3152,14.7671,14.3546,13.7778,13.2565,12.7583,12.4789,12.1056,11.6294,11.4093,11.3621,11.1406,10.9846,10.945,10.6113,10.5411,10.6494,10.2658,10.0378,10.1684,10.0391,9.5336,9.6212,9.7052,9.2866,9.2118,9.3564,9.1953,8.9386,8.8986,8.9233,8.866,8.715,8.5453,8.5234,8.4043,8.0372,7.95,8.187,8.0915,7.9161,7.9396,7.8672,8.0943,8.2222,7.726,7.5578,7.7255,7.7724,7.7429,7.7008,7.8354,7.5321,7.3423,7.3378,7.2639,7.3599,7.2634,7.3402,7.3129,7.0172,7.0103,7.1339,7.2479,6.957,6.7832,6.8456,6.8141,6.8738,7.0607,7.1412,6.7063,6.7921,6.8793,6.7053,6.5864,6.0744,6.4343,6.8367,6.6412,6.7901,6.7816,6.4922,6.4501,6.6018,6.3887,6.0892,6.0663,5.9494,6.2992,6.6195,6.3787,6.1633,5.9865,5.9958,6.4015,6.0985,5.6524,6.3326,6.7303,6.0103,5.6013,5.855,5.888,6.3026,6.3586,5.5308,5.8334,6.0917,5.738,6.2767,6.3126,5.7445,6.0772,6.4306,5.8167,5.3145,5.9796,6.1719,5.7068,5.6142,5.8561,5.965,5.9385,5.9339,5.765,5.3907,5.3875,5.8035,5.6744,5.8039,6.2391,5.9225,5.3542,5.4298,5.6736,5.060401983
2016.04.12  11:15:00,6,Ok,36.07,8.819,12.196,5.448,365.0216,361.5055,352.6462,334.0383,311.6255,294.4306,277.4059,252.9293,220.8898,181.5931,138.5728,106.3252,88.9941,73.505,57.5193,46.177,39.2671,35.5847,33.3647,31.7246,30.4737,29.4145,28.5291,27.9464,27.7481,27.4236,27.0327,26.754,26.5193,26.3308,26.0292,25.6521,25.3014,25.0021,24.6691,24.1682,23.6537,23.107,22.5815,22.3988,22.0847,21.5541,21.2023,20.9209,20.5943,20.2697,19.951,19.4644,18.9095,18.6707,18.3689,18.0014,17.7137,17.366,17.0403,16.8227,16.5664,16.1802,16.0246,15.9104,15.6135,15.4421,15.2884,15.0954,15.0705,14.8079,14.6332,14.6712,14.6614,15.2544,16.0955,16.5168,16.3492,16.1047,15.8636,15.6168,15.5027,15.3946,15.4662,15.0278,14.3692,14.0408,13.7512,13.3871,12.9449,12.937,12.9031,12.5544,12.3658,12.3686,12.1503,11.9695,11.9826,11.7742,11.8263,12.0673,11.8113,11.6424,11.8016,11.7556,11.2937,11.37,11.4855,11.1839,11.2725,11.4424,11.2018,10.9591,10.9842,11.0767,11.0503,10.8775,10.7422,10.8976,10.9902,10.6188,10.3782,10.5727,10.4558,10.2725,10.3623,10.3547,10.6156,10.7807,10.3481,10.2589,10.46,10.5122,10.552,10.4826,10.5964,10.3575,10.2891,10.3087,10.0952,10.1372,10.0497,10.2208,10.3156,9.9784,9.89,9.9764,10.0966,9.8759,9.7762,9.8963,9.8653,9.9447,10.1595,10.2085,9.8646,10.0066,9.9983,9.7745,9.635,9.1672,9.5723,9.9653,9.7679,9.8933,9.9256,9.8054,9.6703,9.7102,9.5938,9.3528,9.3591,9.1957,9.4854,9.7381,9.4786,9.3456,9.158,9.111,9.5805,9.3619,9.0148,9.6608,9.9909,9.305,8.8495,9.0925,9.2506,9.7166,9.699,8.8738,9.1213,9.3,9.0057,9.4904,9.5148,8.9818,9.3124,9.7662,9.2586,8.7232,9.1984,9.4111,9.1053,9.015,9.1766,9.2698,9.3302,9.2878,9.1898,8.8702,8.6771,9.012,8.8911,9.0808,9.7099,9.4992,8.84,8.7551,8.9981,8.448729948
