,Date.Time,Mesocosm,NO3,Date.Time.1,Mesocosm.1,TN,Date.Time.2,Mesocosm.2,DOC,Run,Depth
11,3/11/15 10:50,12,4.928062493,3/11/2015 10:50,12,7.268811031,3/11/2015 10:50,12,3.902218569,1,32
12,3/11/15 10:56,11,4.605279488,3/11/2015 10:56,11,6.763759105,3/11/2015 10:56,11,3.982321148,1,36.6
13,3/11/15 11:02,10,3.640518254,3/11/2015 11:02,10,5.25171767,3/11/2015 11:02,10,4.29262702,1,32.6
14,3/11/15 11:08,9,4.596944986,3/11/2015 11:08,9,6.721567891,3/11/2015 11:08,9,3.878925301,1,31.9
15,3/11/15 11:14,8,3.579382359,3/11/2015 11:14,8,5.151058194,3/11/2015 11:14,8,4.387886768,1,43.5
16,3/11/15 11:20,12,4.840375484,3/11/2015 11:20,12,7.122293566,3/11/2015 11:20,12,3.918096657,1,32
17,3/11/15 11:26,11,4.631402476,3/11/2015 11:26,11,6.78921476,3/11/2015 11:26,11,3.927715585,1,36.6
18,3/11/15 11:32,10,3.705719552,3/11/2015 11:32,10,5.338403149,3/11/2015 11:32,10,4.175757235,1,32.6
19,3/11/15 11:38,9,4.59473758,3/11/2015 11:38,9,6.677585819,3/11/2015 11:38,9,3.51397255,1,31.9
20,3/11/15 11:44,8,3.688424963,3/11/2015 11:44,8,5.27367338,3/11/2015 11:44,8,3.989200151,1,43.5
21,3/11/15 11:50,12,4.834751607,3/11/2015 11:50,12,7.063617856,3/11/2015 11:50,12,3.721628406,1,32
22,3/11/15 11:56,11,4.637811351,3/11/2015 11:56,11,6.775670498,3/11/2015 11:56,11,3.911696907,1,36.6
23,3/11/15 12:02,10,3.694990053,3/11/2015 12:02,10,5.299477643,3/11/2015 12:02,10,4.130721517,1,32.6
24,3/11/15 12:08,9,4.576611302,3/11/2015 12:08,9,6.658386673,3/11/2015 12:08,9,3.726292429,1,31.9
25,3/11/15 12:14,8,3.704948512,3/11/2015 12:14,8,5.298889448,3/11/2015 12:14,8,3.957794984,1,43.5
26,3/11/15 12:20,12,4.828726638,3/11/2015 12:20,12,7.050955875,3/11/2015 12:20,12,3.717020173,1,32
27,3/11/15 12:26,11,4.632743476,3/11/2015 12:26,11,6.746273323,3/11/2015 12:26,11,3.812373838,1,36.6
28,3/11/15 12:32,10,3.69564813,3/11/2015 12:32,10,5.281460115,3/11/2015 12:32,10,3.967810065,1,32.6
29,3/11/15 12:38,9,4.606807545,3/11/2015 12:38,9,6.685338527,3/11/2015 12:38,9,3.482305328,1,31.9
30,3/11/15 12:44,8,3.711160946,3/11/2015 12:44,8,5.295567121,3/11/2015 12:44,8,4.011927532,1,43.5
31,3/11/15 12:50,12,4.841867813,3/11/2015 12:50,12,7.029857664,3/11/2015 12:50,12,3.381751422,1,32
32,3/11/15 12:56,11,4.611986551,3/11/2015 12:56,11,6.680040273,3/11/2015 12:56,11,3.53997226,1,36.6
33,3/11/15 13:02,10,3.586538019,3/11/2015 13:02,10,5.068850234,3/11/2015 13:02,10,3.762642385,1,32.6
34,3/11/15 13:14,8,3.602718922,3/11/2015 13:14,8,5.145870379,3/11/2015 13:14,8,4.106516975,1,43.5
35,3/11/15 13:20,12,4.839955645,3/11/2015 13:20,12,7.067871642,3/11/2015 13:20,12,3.625696437,1,32
36,3/11/15 13:26,11,4.580182249,3/11/2015 13:26,11,6.655882228,3/11/2015 13:26,11,3.65713458,1,36.6
37,3/11/15 13:32,10,3.54777123,3/11/2015 13:32,10,5.051736465,3/11/2015 13:32,10,3.965305294,1,32.6
38,3/11/15 13:44,8,3.608266594,3/11/2015 13:44,8,5.164169866,3/11/2015 13:44,8,4.167164455,1,43.5
39,3/11/15 13:50,12,4.810243262,3/11/2015 13:50,12,7.036412781,3/11/2015 13:50,12,3.649001859,1,32
40,3/11/15 13:56,11,4.558214832,3/11/2015 13:56,11,6.65232301,3/11/2015 13:56,11,3.861932344,1,36.6
41,3/11/15 14:02,10,3.516022331,3/11/2015 14:02,10,5.019662231,3/11/2015 14:02,10,4.026980943,1,32.6
42,3/11/15 14:08,9,4.594244779,3/11/2015 14:08,9,6.706362488,3/11/2015 14:08,9,3.633826374,1,31.9
43,3/11/15 14:20,12,4.882329979,3/11/2015 14:20,12,7.146872846,3/11/2015 14:20,12,3.313890671,1,32
44,3/11/15 14:26,11,4.618292186,3/11/2015 14:26,11,6.748045145,3/11/2015 14:26,11,3.589783945,1,36.6
45,3/11/15 14:32,10,3.560226757,3/11/2015 14:32,10,5.097755733,3/11/2015 14:32,10,3.795229298,1,32.6
46,3/11/15 14:38,9,4.63437676,3/11/2015 14:38,9,6.769925209,3/11/2015 14:38,9,3.317053853,1,31.9
47,3/11/15 14:44,8,3.671223327,3/11/2015 14:44,8,5.305777849,3/11/2015 14:44,8,4.123232104,1,43.5
48,3/11/15 14:50,12,4.833532809,3/11/2015 14:50,12,7.084716499,3/11/2015 14:50,12,3.394416719,1,32
49,3/11/15 14:56,11,4.61181663,3/11/2015 14:56,11,6.753879938,3/11/2015 14:56,11,3.612387434,1,36.6
50,3/11/15 15:02,10,3.535530726,3/11/2015 15:02,10,5.077308219,3/11/2015 15:02,10,3.964557946,1,32.6
51,3/11/15 15:08,9,4.642484047,3/11/2015 15:08,9,6.785051082,3/11/2015 15:08,9,3.207007109,1,31.9
52,3/11/15 15:14,8,3.666234225,3/11/2015 15:14,8,5.291071208,3/11/2015 15:14,8,4.046071973,1,43.5
53,3/11/15 15:20,12,4.819358097,3/11/2015 15:20,12,7.075766889,3/11/2015 15:20,12,3.438917952,1,32
54,3/11/15 15:26,11,4.579220504,3/11/2015 15:26,11,6.72741576,3/11/2015 15:26,11,3.805547745,1,36.6
55,3/11/15 15:32,10,3.500697865,3/11/2015 15:32,10,5.053929825,3/11/2015 15:32,10,4.114103367,1,32.6
56,3/11/15 15:38,9,4.636497323,3/11/2015 15:38,9,6.794305631,3/11/2015 15:38,9,3.365558266,1,31.9
57,3/11/15 15:44,8,3.65358827,3/11/2015 15:44,8,5.296283809,3/11/2015 15:44,8,4.14684429,1,43.5
58,3/11/15 15:50,12,4.780510021,3/11/2015 15:50,12,7.036202257,3/11/2015 15:50,12,3.531387007,1,32
59,3/11/15 15:56,11,4.581467489,3/11/2015 15:56,11,6.744778686,3/11/2015 15:56,11,3.846575562,1,36.6
60,3/11/15 16:02,10,3.470571626,3/11/2015 16:02,10,5.023109404,3/11/2015 16:02,10,4.157321815,1,32.6
61,3/11/15 16:08,9,4.60814638,3/11/2015 16:08,9,6.792984238,3/11/2015 16:08,9,3.568378011,1,31.9
62,3/11/15 16:14,8,3.635025289,3/11/2015 16:14,8,5.294340819,3/11/2015 16:14,8,4.260836352,1,43.5
63,3/11/15 16:20,12,4.763257628,3/11/2015 16:20,12,7.035202198,3/11/2015 16:20,12,3.679873079,1,32
64,3/11/15 16:26,11,4.557025826,3/11/2015 16:26,11,6.717379316,3/11/2015 16:26,11,3.86516464,1,36.6
65,3/11/15 16:32,10,3.432230809,3/11/2015 16:32,10,4.973207648,3/11/2015 16:32,10,4.188540275,1,32.6
66,3/11/15 16:38,9,4.586743662,3/11/2015 16:38,9,6.790232937,3/11/2015 16:38,9,3.821961259,1,31.9
67,3/11/15 16:44,8,3.641991455,3/11/2015 16:44,8,5.301629804,3/11/2015 16:44,8,4.212889803,1,43.5
68,3/11/15 16:50,12,4.734844116,3/11/2015 16:50,12,7.005158099,3/11/2015 16:50,12,3.732348002,1,32
69,3/11/15 16:56,11,4.529659094,3/11/2015 16:56,11,6.70615374,3/11/2015 16:56,11,4.048600688,1,36.6
70,3/11/15 17:02,10,3.419988175,3/11/2015 17:02,10,4.975265696,3/11/2015 17:02,10,4.326325989,1,32.6
71,3/11/15 17:08,9,4.603498217,3/11/2015 17:08,9,6.81888829,3/11/2015 17:08,9,3.647805199,1,31.9
72,3/11/15 17:14,8,3.653070708,3/11/2015 17:14,8,5.359520896,3/11/2015 17:14,8,4.34676681,1,43.5
73,3/11/15 17:20,12,4.700596976,3/11/2015 17:20,12,6.997014144,3/11/2015 17:20,12,3.992592905,1,32
74,3/11/15 17:26,11,4.53143766,3/11/2015 17:26,11,6.736390534,3/11/2015 17:26,11,4.113372994,1,36.6
75,3/11/15 17:32,10,3.391837425,3/11/2015 17:32,10,4.955985943,3/11/2015 17:32,10,4.357675033,1,32.6
76,3/11/15 17:38,9,4.580708795,3/11/2015 17:38,9,6.800852003,3/11/2015 17:38,9,3.755814944,1,31.9
77,3/11/15 17:44,8,3.636703756,3/11/2015 17:44,8,5.357909787,3/11/2015 17:44,8,4.426831666,1,43.5
78,3/11/15 17:50,12,4.697887212,3/11/2015 17:50,12,7.015109562,3/11/2015 17:50,12,4.056098531,1,32
79,3/11/15 17:56,11,4.518521135,3/11/2015 17:56,11,6.737524737,3/11/2015 17:56,11,4.239905976,1,36.6
80,3/11/15 18:02,10,3.369884955,3/11/2015 18:02,10,4.948538697,3/11/2015 18:02,10,4.538550454,1,32.6
81,3/11/15 18:08,9,4.55849799,3/11/2015 18:08,9,6.809931318,3/11/2015 18:08,9,4.0305823,1,31.9
82,3/11/15 18:14,8,3.632329191,3/11/2015 18:14,8,5.380717066,3/11/2015 18:14,8,4.569310448,1,43.5
83,3/11/15 18:20,12,4.633801541,3/11/2015 18:20,12,6.9456109,3/11/2015 18:20,12,4.201323437,1,32
84,3/11/15 18:26,11,4.504475597,3/11/2015 18:26,11,6.730441218,3/11/2015 18:26,11,4.306276766,1,36.6
85,3/11/15 18:32,10,3.344118086,3/11/2015 18:32,10,4.928890951,3/11/2015 18:32,10,4.583216523,1,32.6
86,3/11/15 18:38,9,4.543122015,3/11/2015 18:38,9,6.792149578,3/11/2015 18:38,9,4.021910426,1,31.9
87,3/11/15 18:44,8,3.612254393,3/11/2015 18:44,8,5.351666105,3/11/2015 18:44,8,4.506560784,1,43.5
88,3/11/15 18:50,12,4.594719457,3/11/2015 18:50,12,6.887128085,3/11/2015 18:50,12,4.174158312,1,32
89,3/11/15 18:56,11,4.465107501,3/11/2015 18:56,11,6.702393367,3/11/2015 18:56,11,4.479485142,1,36.6
90,3/11/15 19:02,10,3.314344034,3/11/2015 19:02,10,4.895966579,3/11/2015 19:02,10,4.669602267,1,32.6
91,3/11/15 19:08,9,4.526282382,3/11/2015 19:08,9,6.794066914,3/11/2015 19:08,9,4.115737246,1,31.9
92,3/11/15 19:14,8,3.617695218,3/11/2015 19:14,8,5.385241499,3/11/2015 19:14,8,4.634808083,1,43.5
93,3/11/15 19:20,12,4.577466029,3/11/2015 19:20,12,6.889760666,3/11/2015 19:20,12,4.327800486,1,32
94,3/11/15 19:26,11,4.459955228,3/11/2015 19:26,11,6.70307139,3/11/2015 19:26,11,4.507107557,1,36.6
95,3/11/15 19:32,10,3.299942081,3/11/2015 19:32,10,4.88104974,3/11/2015 19:32,10,4.690478163,1,32.6
