"","Date","Flag","Status","Turb","NO3","TOC","DOC","200","202.5","205","207.5","210","212.5","215","217.5","220","222.5","225","227.5","230","232.5","235","237.5","240","242.5","245","247.5","250","252.5","255","257.5","260","262.5","265","267.5","270","272.5","275","277.5","280","282.5","285","287.5","290","292.5","295","297.5","300","302.5","305","307.5","310","312.5","315","317.5","320","322.5","325","327.5","330","332.5","335","337.5","340","342.5","345","347.5","350","352.5","355","357.5","360","362.5","365","367.5","370","372.5","375","377.5","380","382.5","385","387.5","390","392.5","395","397.5","400","402.5","405","407.5","410","412.5","415","417.5","420","422.5","425","427.5","430","432.5","435","437.5","440","442.5","445","447.5","450","452.5","455","457.5","460","462.5","465","467.5","470","472.5","475","477.5","480","482.5","485","487.5","490","492.5","495","497.5","500","502.5","505","507.5","510","512.5","515","517.5","520","522.5","525","527.5","530","532.5","535","537.5","540","542.5","545","547.5","550","552.5","555","557.5","560","562.5","565","567.5","570","572.5","575","577.5","580","582.5","585","587.5","590","592.5","595","597.5","600","602.5","605","607.5","610","612.5","615","617.5","620","622.5","625","627.5","630","632.5","635","637.5","640","642.5","645","647.5","650","652.5","655","657.5","660","662.5","665","667.5","670","672.5","675","677.5","680","682.5","685","687.5","690","692.5","695","697.5","700","702.5","705","707.5","710","712.5","715","717.5","720","722.5","725","727.5","730","732.5","735","NO3Corr"
"1","2016.04.05  14:10:00",NA,"Ok",34.92,0,5.496,0,9.986,10.9961,11.5808,11.6796,11.5868,11.7037,11.8938,12.1364,12.4463,12.7673,12.9614,13.1617,13.3658,13.3041,13.3145,13.425,13.5535,13.6528,13.5903,13.5126,13.3212,13.0664,12.9333,12.9172,12.9544,12.8986,12.7718,12.759,12.7324,12.6183,12.4602,12.2598,12.1432,12.1509,12.1711,12.1426,12.0813,11.9136,11.8036,11.95,12.1135,12.1193,12.1243,12.1612,12.1184,12.1482,12.0406,11.8133,11.7406,11.753,11.688,11.6168,11.6507,11.6447,11.6196,11.6497,11.6014,11.5335,11.5107,11.5195,11.5123,11.3889,11.3055,11.2652,11.2316,11.0168,10.847,10.6486,10.1453,9.93,9.9864,10.1123,10.3467,10.6499,10.7361,10.8679,10.9105,10.9375,11.0369,10.9602,11.0923,11.246,11.1582,11.1761,11.104,11.2503,11.2829,11.1007,11.1643,11.3968,11.2351,11.1256,11.2927,11.1813,11.0467,11.1915,11.2729,11.0398,11.0986,11.1137,10.7987,10.9281,11.0471,11.0063,10.7877,10.6405,10.7946,10.8142,10.6463,10.6436,10.6623,10.5762,10.5687,10.7742,10.8565,10.4995,10.0907,10.46,10.4992,10.2526,10.251,10.3379,10.4431,10.3288,10.085,10.0759,10.4098,10.4539,10.2748,10.2267,10.3182,10.1142,9.9998,10.1827,10.2914,10.2284,10.1615,10.2039,10.0281,9.7528,9.8084,10.0681,10.1931,9.9257,9.6283,9.5222,9.5623,9.6658,9.8844,10.0481,9.9759,9.962,9.7536,9.5887,9.4003,9.0993,9.4246,9.5626,9.4782,9.7479,9.6688,9.595,9.5037,9.4468,9.1852,8.9009,8.9659,8.9785,9.3493,9.4753,9.3571,9.3878,9.0695,8.8282,9.0692,8.955,8.5548,8.885,9.4348,9.1777,8.7666,8.8269,9.0467,9.1351,8.8534,8.3677,8.5596,8.7298,8.7406,9.1265,8.9814,8.6037,8.7393,8.9701,8.8344,8.583,8.9685,8.642,8.0554,8.2989,8.5476,8.6435,8.7319,8.5667,8.5035,8.5791,8.4421,8.2269,8.2081,8.6978,9.0115,8.3302,7.6771,7.8504,7.9174,1.90898329946235
"2","2016.04.05  14:12:30",NA,"Ok",31.479,0,5.061,0,9.1036,10.1332,10.691,10.7434,10.6533,10.8265,11.0346,11.2131,11.4763,11.7883,11.9253,12.1404,12.3646,12.2814,12.2934,12.3985,12.5111,12.5906,12.5246,12.4594,12.2988,12.0285,11.8822,11.8814,11.9178,11.8774,11.7627,11.8028,11.8673,11.8027,11.7082,11.6251,11.6128,11.5899,11.5252,11.4751,11.4624,11.3956,11.3704,11.4806,11.4935,11.3888,11.3529,11.3445,11.2518,11.2652,11.2365,11.0502,10.9227,10.921,10.9346,10.8518,10.8552,10.7905,10.709,10.6952,10.649,10.6644,10.6513,10.6235,10.6078,10.5685,10.5863,10.6415,10.6452,10.401,10.1241,9.812,9.2319,9.0117,9.1119,9.2427,9.5169,9.8327,9.8609,10.0176,10.0758,10.1484,10.2084,10.0614,10.145,10.2416,10.1565,10.2162,10.1245,10.2516,10.2774,10.0905,10.1632,10.3939,10.2635,10.1315,10.2812,10.1659,10.016,10.1677,10.2618,10.0661,10.0902,10.1121,9.8218,9.921,10.03,9.9924,9.8129,9.6694,9.8023,9.8316,9.6728,9.7009,9.7161,9.555,9.5106,9.7819,9.9339,9.606,9.1786,9.5444,9.5692,9.2516,9.2371,9.3368,9.4619,9.3679,9.1111,9.082,9.4249,9.4778,9.2686,9.1916,9.3259,9.1763,9.0692,9.2604,9.3622,9.2617,9.1809,9.2297,9.0868,8.8501,8.8533,9.0967,9.2584,9.0365,8.708,8.5352,8.6001,8.7239,8.9583,9.1417,9.0261,9.011,8.8521,8.706,8.5208,8.0943,8.3954,8.6177,8.565,8.8134,8.6968,8.6377,8.5647,8.5486,8.3084,7.9782,8.0323,8.0377,8.4213,8.662,8.5312,8.4802,8.1678,7.9238,8.215,8.0694,7.6667,8.0035,8.4704,8.2633,7.9664,8.0634,8.1703,8.173,8.0028,7.5722,7.7094,7.8959,7.9356,8.2297,8.1861,7.8696,7.9737,8.1778,7.9495,7.786,8.2133,7.8688,7.322,7.4947,7.688,7.7351,7.8897,7.8233,7.6432,7.7445,7.7514,7.4868,7.5632,7.9666,8.0182,7.4316,6.8343,6.9077,7.035,1.80463653618939
"3","2016.04.05  14:15:00",1,"Ok",0.747,6.027,11.891,7.821,336.9276,333.6604,323.924,304.6434,280.3762,258.2515,235.2764,207.6522,177.7511,146.0118,113.573,89.4513,76.4687,65.094,53.1184,44.3483,38.6684,35.334,33.1677,31.4536,30.1949,28.9973,27.8985,27.0313,26.4805,26.1221,25.6811,25.1796,24.7133,24.2979,23.8292,23.3275,22.7934,22.2657,21.7304,21.1421,20.4458,19.5616,18.8267,18.4316,18.0728,17.5627,17.0417,16.5134,15.9608,15.5639,15.0702,14.4556,13.8928,13.3445,12.8999,12.4466,12.0293,11.5809,11.1563,10.7457,10.3204,9.9042,9.5216,9.2365,8.9723,8.5825,8.1438,7.8179,7.5108,7.1737,7.1428,7.2336,7.2301,7.7203,8.2916,8.4924,8.4844,8.2947,7.8563,7.5848,7.2414,7.0111,6.9915,6.7345,6.5207,6.2281,5.622,5.1938,4.74,4.4887,4.1862,3.7974,3.7402,3.9041,3.7261,3.4999,3.6163,3.4988,3.2785,3.3351,3.2836,3.0094,3.0157,3.0024,2.6943,2.7591,2.8096,2.7231,2.5077,2.3445,2.4535,2.4016,2.1882,2.2749,2.2644,2.0878,2.0256,2.0914,2.0842,1.7732,1.4233,1.8352,1.8468,1.5385,1.501,1.5363,1.6974,1.6513,1.3146,1.1838,1.4933,1.5277,1.3076,1.2998,1.5322,1.2854,0.9778,1.0858,1.2011,1.1612,1.1683,1.2729,1.1038,0.8507,0.8216,1.0193,1.168,0.9031,0.6394,0.57,0.6664,0.7795,0.8747,0.951,0.7709,0.7944,0.6677,0.5393,0.4584,0.1329,0.4636,0.6086,0.4051,0.5673,0.4812,0.4519,0.4381,0.4528,0.2782,0.0069,0.0299,0.0143,0.2852,0.4614,0.4015,0.3631,0.0559,-0.1138,0.2381,0.0638,-0.3476,-0.0682,0.3455,0.0934,-0.3074,-0.2892,-0.0749,0.0902,-0.101,-0.5158,-0.2786,-0.0232,-0.0691,0.1651,0.0193,-0.4186,-0.3933,-0.1361,-0.2001,-0.2457,0.1998,-0.1088,-0.6494,-0.3833,-0.1522,-0.1689,-0.0742,-0.296,-0.5425,-0.4014,-0.3244,-0.4536,-0.4534,0.121,0.3821,-0.2416,-0.7364,-0.5387,-0.2905,5.57020404435674
"4","2016.04.05  14:17:30",2,"Ok",0,10.213,8.061,4.896,364.9819,362.0993,353.0469,334.2636,312.9146,297.9781,284.5179,262.863,231.424,189.7024,142.4148,106.296,86.4712,68.9379,50.8567,38.1543,30.4078,26.1968,23.7554,21.9364,20.7475,19.6963,18.7846,18.1071,17.6703,17.4053,17.0945,16.7675,16.4315,16.1,15.7749,15.4247,15.0745,14.7502,14.4041,14.055,13.6342,13.0342,12.5401,12.3545,12.1554,11.7875,11.466,11.1421,10.762,10.45,10.1059,9.6696,9.2247,8.8411,8.5044,8.1695,7.9346,7.5948,7.2979,7.0749,6.7479,6.4815,6.2081,6.0347,5.8953,5.5968,5.3028,5.0934,4.8985,4.6375,4.6336,4.7787,4.8834,5.4976,6.122,6.3986,6.463,6.3136,5.9277,5.7325,5.5013,5.317,5.3465,5.1279,4.9264,4.7018,4.1583,3.7562,3.3338,3.1109,2.8538,2.5436,2.5232,2.7065,2.5869,2.3614,2.4495,2.38,2.23,2.3375,2.2873,2.0432,2.0602,2.0686,1.7947,1.8627,1.9222,1.8387,1.6733,1.5499,1.6407,1.5852,1.3741,1.4396,1.4572,1.3247,1.2528,1.3597,1.4252,1.1179,0.7533,1.1417,1.1769,0.8897,0.8379,0.8602,1.0436,1.0744,0.726,0.5617,0.8755,0.9193,0.7357,0.739,0.9537,0.7266,0.4431,0.5688,0.7106,0.6776,0.6978,0.7775,0.5846,0.3683,0.3433,0.4922,0.649,0.3988,0.1117,0.0587,0.152,0.2284,0.3548,0.4699,0.3048,0.3163,0.2313,0.1208,-0.0159,-0.3045,-0.0017,0.0706,-0.0883,0.1547,0.0764,0.0529,0.0234,0.0453,-0.1488,-0.4031,-0.3487,-0.4621,-0.153,0.0344,-0.0851,-0.1023,-0.3973,-0.6099,-0.243,-0.3387,-0.7465,-0.4891,-0.1167,-0.3919,-0.7292,-0.7116,-0.5439,-0.3647,-0.4528,-0.8862,-0.6839,-0.4373,-0.4757,-0.2364,-0.3899,-0.9033,-0.8439,-0.4416,-0.546,-0.6335,-0.2401,-0.5947,-0.9845,-0.7111,-0.6148,-0.5644,-0.4454,-0.7071,-0.8878,-0.7184,-0.6557,-0.8247,-0.9047,-0.2816,0.0388,-0.6575,-1.1683,-0.9464,-0.7678,10.0214490072439
"5","2016.04.05  14:20:00",3,"Ok",0,8.872,7.358,4.865,357.5018,354.135,344.7359,325.5239,302.7356,285.2594,267.8739,242.64,209.7996,170.0152,126.8459,94.3015,76.6725,61.2898,45.4406,34.3047,27.4686,23.7277,21.538,19.9228,18.8599,17.9313,17.1494,16.585,16.206,15.9789,15.7052,15.4058,15.117,14.8203,14.507,14.1897,13.9078,13.5736,13.1984,12.8434,12.4175,11.8753,11.4354,11.2449,11.0267,10.6533,10.3178,9.9829,9.5825,9.2926,9.0139,8.5991,8.1628,7.8096,7.5254,7.1718,6.9299,6.6206,6.3151,6.1102,5.8204,5.5482,5.3199,5.1685,5.0184,4.7676,4.5006,4.2963,4.1259,3.8615,3.8434,3.9867,4.0629,4.6422,5.2752,5.5748,5.6396,5.4987,5.1512,4.966,4.7279,4.5156,4.5292,4.2869,4.0854,3.8709,3.2932,2.8988,2.4817,2.2721,2.0085,1.6965,1.699,1.86,1.7191,1.5024,1.6021,1.5356,1.3893,1.4777,1.4402,1.2315,1.2491,1.242,0.9697,1.0458,1.1192,1.0202,0.8758,0.7818,0.8689,0.8486,0.6558,0.7213,0.68,0.5323,0.5076,0.619,0.6828,0.3896,-1e-04,0.3594,0.3937,0.1551,0.1371,0.1477,0.3473,0.3813,0.0624,-0.1172,0.1616,0.2135,-0.0024,0.0482,0.3077,0.0191,-0.2848,-0.134,0.025,0.0223,0.0078,0.0719,-0.1058,-0.3215,-0.3108,-0.1354,0.0109,-0.1917,-0.4408,-0.4861,-0.3866,-0.3307,-0.2209,-0.1184,-0.276,-0.2673,-0.4078,-0.5192,-0.5823,-0.854,-0.4831,-0.3988,-0.597,-0.3869,-0.5137,-0.5024,-0.4933,-0.4898,-0.7218,-0.9859,-0.9289,-1.018,-0.6797,-0.5317,-0.6638,-0.5876,-0.843,-1.0014,-0.6415,-0.87,-1.2872,-0.9733,-0.5454,-0.8347,-1.2707,-1.1624,-0.9564,-0.7591,-0.9158,-1.4376,-1.2021,-0.9049,-0.8408,-0.6152,-0.797,-1.2459,-1.2416,-0.943,-1.0156,-1.078,-0.6302,-0.9593,-1.4441,-1.2092,-1.058,-0.9782,-0.9171,-1.1545,-1.1682,-1.0623,-1.1206,-1.2535,-1.2124,-0.6553,-0.422,-1.0625,-1.5012,-1.2756,-1.0501,8.48857992614466
"6","2016.04.05  14:22:30",4,"Ok",0,5.538,16.722,11.967,337.8711,334.6106,326.2584,308.0949,284.9236,263.5601,241.1021,214.4804,186.1208,155.9992,125.1748,102.3345,89.9311,78.8707,67.0348,58.1091,52.1061,48.4202,45.8591,43.7737,42.2033,40.688,39.2478,38.1676,37.5674,37.0603,36.4445,35.7944,35.1822,34.6392,34.0408,33.3733,32.6425,31.8466,31.0344,30.1815,29.2079,28.0508,27.0025,26.3286,25.6806,24.8986,24.1295,23.3306,22.5562,21.9425,21.2674,20.4477,19.6205,18.8474,18.174,17.4956,16.856,16.1304,15.4778,14.9218,14.285,13.6594,13.0961,12.6145,12.1312,11.5925,11.0431,10.5435,10.0843,9.6554,9.4921,9.4355,9.2996,9.67,10.0941,10.1798,10.0468,9.7787,9.3095,8.9549,8.5571,8.244,8.1145,7.7738,7.5065,7.1409,6.4501,5.9797,5.4521,5.1474,4.7798,4.3393,4.26,4.3522,4.1504,3.8656,3.8844,3.7429,3.5494,3.5812,3.4528,3.1718,3.159,3.1227,2.787,2.8125,2.8132,2.6441,2.5045,2.3883,2.3956,2.2886,2.0592,2.1232,2.0709,1.8868,1.8162,1.8995,1.9252,1.582,1.1781,1.5218,1.5256,1.2791,1.2584,1.2413,1.4174,1.4438,1.0775,0.8752,1.1511,1.1694,0.924,0.9666,1.2305,0.9419,0.6071,0.7118,0.8655,0.8316,0.781,0.8429,0.6238,0.3824,0.4166,0.6016,0.7137,0.4267,0.1922,0.1588,0.2226,0.3073,0.4204,0.5072,0.3227,0.3106,0.1521,0.053,-0.0153,-0.3351,0.0189,0.0772,-0.1408,0.1238,0.0359,0.0386,0.0315,0.0157,-0.2481,-0.5476,-0.4484,-0.5536,-0.258,-0.0206,-0.1191,-0.1466,-0.4835,-0.6681,-0.2154,-0.3923,-0.8985,-0.585,-0.1547,-0.4372,-0.8466,-0.7699,-0.6809,-0.4691,-0.4749,-0.9697,-0.7754,-0.4638,-0.5109,-0.2499,-0.4385,-0.9673,-0.9772,-0.7331,-0.6592,-0.7558,-0.422,-0.6758,-1.1146,-0.9292,-0.8104,-0.6861,-0.4955,-0.7834,-0.9008,-0.7631,-0.7808,-0.9442,-1.0081,-0.4195,-0.1717,-0.8121,-1.2247,-0.9715,-0.789,5.15261275889424
"7","2016.04.05  14:25:00",5,"Ok",1.018,5.759,20.039,14.266,350.5633,348.4198,340.21,321.6363,299.014,278.6644,257.6188,231.4329,202.6214,171.6416,139.4352,115.3618,102.2575,90.5,77.8718,68.2471,61.6738,57.5737,54.676,52.2702,50.4778,48.7491,47.0995,45.8208,45.0585,44.5089,43.8034,43.0383,42.3304,41.6823,41.0065,40.1937,39.3345,38.4444,37.5192,36.5335,35.3743,34.0005,32.7731,31.9565,31.206,30.306,29.4023,28.5092,27.6012,26.8306,26.039,25.0784,24.0963,23.1931,22.3425,21.5503,20.7973,19.9435,19.1432,18.4069,17.6707,16.9217,16.2501,15.6715,15.0317,14.3778,13.7467,13.1322,12.5753,12.0968,11.8792,11.7683,11.6327,11.9405,12.2382,12.2307,12.0981,11.7978,11.2223,10.804,10.3705,10.0149,9.8839,9.5131,9.1716,8.7705,8.0602,7.548,7.0075,6.6771,6.2551,5.753,5.613,5.6701,5.4407,5.1211,5.1387,5.0008,4.7777,4.7742,4.6265,4.2983,4.2428,4.214,3.8796,3.8842,3.8556,3.6785,3.5024,3.3793,3.4126,3.304,3.0397,3.0938,3.0694,2.8566,2.7524,2.776,2.7045,2.3269,1.946,2.3296,2.3624,2.1318,2.1017,2.0502,2.2456,2.2517,1.846,1.6723,1.9473,1.9582,1.7508,1.739,1.9804,1.6679,1.2546,1.3565,1.4967,1.4813,1.4865,1.5488,1.2911,1.0427,1.0739,1.281,1.4208,1.1053,0.8388,0.8435,0.941,0.9874,1.0933,1.1729,0.9484,0.9382,0.8699,0.7947,0.6295,0.3191,0.6498,0.6745,0.5297,0.7974,0.6521,0.6124,0.6238,0.6012,0.3027,0.044,0.2059,0.0742,0.393,0.5708,0.3827,0.363,0.0328,-0.1211,0.4226,0.1376,-0.3825,-0.0217,0.3744,0.0902,-0.2999,-0.1817,-0.0014,0.0662,-0.0073,-0.3925,-0.1772,0.0811,-0.0525,0.1985,0.0439,-0.4394,-0.3611,-0.1035,-0.1052,-0.1955,0.0953,-0.1793,-0.5735,-0.3454,-0.165,-0.1363,0.0505,-0.2077,-0.4267,-0.233,-0.1959,-0.3757,-0.5099,0.0734,0.3608,-0.2266,-0.633,-0.4644,-0.3344,5.59948603809293
"8","2016.04.05  14:27:30",6,"Ok",0.485,9.145,8.304,5.349,361.0217,357.6931,348.4415,329.0116,306.8527,290.1173,273.4838,248.9722,216.299,176.2182,132.2913,98.953,80.8835,65.0826,48.7559,37.2559,30.1868,26.2811,23.9823,22.2774,21.1807,20.2477,19.3931,18.7517,18.4015,18.148,17.8619,17.5705,17.2688,16.975,16.6535,16.3283,16.0119,15.6449,15.2511,14.8605,14.4374,13.9102,13.4313,13.1497,12.8959,12.5277,12.157,11.8115,11.3817,11.0454,10.7208,10.2636,9.8192,9.4334,9.0728,8.74,8.4739,8.102,7.7816,7.5388,7.1983,6.913,6.7083,6.5093,6.2842,6.0586,5.7924,5.5561,5.3525,5.1239,5.0918,5.1651,5.2535,5.8563,6.4766,6.6868,6.7301,6.6362,6.266,6.0747,5.8339,5.636,5.6594,5.3912,5.1854,4.9823,4.401,3.994,3.5198,3.2861,3.0687,2.733,2.6974,2.8693,2.7598,2.5105,2.5753,2.5216,2.3948,2.4842,2.428,2.1991,2.2056,2.2663,1.9929,2.0241,2.0462,1.912,1.8511,1.7834,1.8293,1.7703,1.5518,1.642,1.6581,1.4858,1.4108,1.5192,1.5405,1.1984,0.8526,1.2509,1.2591,1.0559,1.0684,1.0617,1.2668,1.3346,1,0.8073,1.0821,1.155,0.9814,0.9773,1.2478,0.952,0.6048,0.7702,0.917,0.8847,0.8542,0.9867,0.7937,0.5489,0.578,0.7615,0.8829,0.6189,0.4111,0.4289,0.5126,0.5675,0.6902,0.7493,0.5666,0.6034,0.5121,0.3972,0.2759,-0.0071,0.359,0.3938,0.1945,0.5391,0.4334,0.3957,0.4755,0.4144,0.0713,-0.1347,-0.0279,-0.189,0.1363,0.3741,0.3361,0.3173,-0.0984,-0.2456,0.292,0.1308,-0.3422,-0.0855,0.3145,-0.0168,-0.4262,-0.1786,-0.0999,0.0767,0.0329,-0.5345,-0.3231,-0.0037,-0.008,0.2241,0.1188,-0.3332,-0.3694,-0.0926,-0.1519,-0.2647,0.1555,-0.0651,-0.5459,-0.4103,-0.2792,-0.1921,0.0838,-0.1032,-0.3902,-0.2613,-0.224,-0.3964,-0.4313,0.0298,0.2589,-0.2139,-0.6748,-0.4902,-0.2694,8.85816966723191
"9","2016.04.05  14:30:00",7,"Ok",6.041,10.788,8.246,4.969,364.2436,361.2281,352.9088,334.4008,313.4236,299.299,287.4895,267.324,236.5688,194.6327,146.1808,109.1176,88.6138,70.2504,51.4936,38.4565,30.605,26.3813,23.9335,22.1518,20.8957,19.8864,19.1419,18.7083,18.5007,18.1414,17.7919,17.5801,17.3395,17.0845,16.7397,16.3879,16.1175,15.8289,15.4794,15.1122,14.7118,14.1964,13.8211,13.6489,13.3784,12.9856,12.6629,12.3871,12.0351,11.7132,11.3388,10.8659,10.4536,10.1471,9.8672,9.4771,9.1754,8.8455,8.5976,8.3789,8.0062,7.7157,7.4973,7.3086,7.132,6.8864,6.6019,6.4031,6.2643,6.0769,6.0225,6.0652,6.1534,6.7861,7.4989,7.8211,7.7997,7.6028,7.2732,7.0935,6.865,6.7157,6.7199,6.504,6.2582,5.8288,5.2441,5.0155,4.7412,4.5948,4.2636,3.8815,3.8766,4.0624,3.9322,3.6403,3.6839,3.6629,3.5825,3.6762,3.6445,3.4306,3.4124,3.4884,3.2379,3.2585,3.2634,3.1362,3.1157,3.0795,3.1006,3.0329,2.8117,2.8823,2.9029,2.7647,2.6906,2.85,2.9644,2.6138,2.2093,2.5794,2.5757,2.3163,2.2998,2.3366,2.5734,2.6339,2.3135,2.1542,2.4364,2.5211,2.3755,2.3728,2.5907,2.2753,2.0062,2.2102,2.3069,2.2551,2.2019,2.3352,2.2173,1.9696,1.9555,2.0956,2.1928,1.9863,1.8025,1.8157,1.8881,1.9237,2.0903,2.2405,2.0793,2.0819,1.9715,1.8451,1.6855,1.4269,1.7355,1.7362,1.6116,1.9579,1.9038,1.9412,1.8961,1.8199,1.5647,1.3791,1.5406,1.3488,1.6026,1.7514,1.6375,1.7308,1.4014,1.1939,1.7361,1.5151,1.04,1.4249,1.8373,1.531,1.1388,1.2862,1.43,1.5131,1.4293,0.9657,1.2043,1.5498,1.4002,1.5684,1.4523,1.029,1.1106,1.4703,1.3957,1.287,1.7144,1.4031,0.9185,1.1379,1.3421,1.3856,1.4691,1.2411,1.1473,1.1973,1.1255,1.067,1.1253,1.5716,1.9288,1.4376,0.8495,1.0504,1.183,10.6199654501917
